,total_cpu_time_seconds,num_jobs,tool_name_version
2022-05,2667,40,macs2_bdgbroadcall/2.1.1.20160309.0
2022-05,2661,3,picard_SortSam/2.7.1.1
2022-05,2636,12,vcfannotategenotypes/1.0.0_rc3+galaxy0
2022-05,2630,44,taxonomy_krona_chart/2.7.1+galaxy0
2022-05,2621,152,bedtools_bedtobam/2.30.0
2022-05,2610,396,packmol/18.169.1
2022-05,2598,14,pretext_map/0.1.9+galaxy0
2022-05,2592,112,mimodd_map/0.1.9
2022-05,2580,75,jcvi_gff_stats/0.8.4
2022-05,2571,104,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
2022-05,2534,21,mummer_mummerplot/4.0.0rc1+galaxy2
2022-05,2528,93,dropletutils_empty_drops/1.0.4+galaxy0
2022-05,2526,7,fastp/0.19.5+galaxy1
2022-05,2478,98,kraken-translate/1.2.3
2022-05,2474,4,varscan_copynumber/2.4.3.2
2022-05,2452,56,bp_genbank2gff3/1.1
2022-05,2444,5,sequence_content_trimmer/0.1
2022-05,2441,4,dunovo/3.0.2
2022-05,2435,4,generate_matrix_for_pca_and_lda1/1.0.0
2022-05,2430,5,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
2022-05,2423,91,mimodd_vcf_filter/0.1.9
2022-05,2419,35,intervene_pairwise/0.6.5
2022-05,2418,74,biom_convert/2.1.10+galaxy0
2022-05,2405,234,bedtools_sortbed/2.30.0
2022-05,2403,1,bam_to_scidx/1.0.1
2022-05,2399,49,tabular_to_fastq/1.1.5
2022-05,2399,18,bedtools_bamtobed/2.30.0
2022-05,2395,17,naive_variant_caller/0.0.2
2022-05,2373,5,vcfaddinfo/1.0.0_rc3+galaxy0
2022-05,2369,362,EMBOSS: skipseq91/5.0.0.1
2022-05,2341,135,trimmer/trimmer
2022-05,2340,65,deeptools_plot_pca/3.5.1.0.0
2022-05,2330,268,tp_sed_tool/1.1.1
2022-05,2324,249,tab2fasta/1.1.1
2022-05,2310,6,filtlong/0.2.0+galaxy1
2022-05,2309,314,venn_list/0.1.1
2022-05,2302,108,fastq_info/0.25.1+Galaxy0
2022-05,2300,166,addValue/addValue
2022-05,2299,54,mothur_dist_shared/1.39.5.0
2022-05,2272,29,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
2022-05,2265,44,presto_collapseseq/0.5.4
2022-05,2256,12,vcfgenotypes/1.0.0_rc3+galaxy0
2022-05,2256,279,tp_sorted_uniq/1.1.0
2022-05,2256,151,poretools_hist/0.6.1a1.1
2022-05,2250,187,filter_tabular/3.3.0
2022-05,2209,33,_dropletBarcodePlot/1.6.1+galaxy2
2022-05,2204,8,deeptools_multi_bam_summary/2.5.0.0
2022-05,2198,78,bedtools_multiintersectbed/2.30.0
2022-05,2179,38,_salmon_kallisto_mtx_to_10x/0.0.1+galaxy5
2022-05,2171,2,hyphy_busted/2.5.31+galaxy1
2022-05,2167,274,bedtools_mergebed/2.30.0
2022-05,2159,24,fastqc/0.71
2022-05,2142,1,presto_filterseq/0.6.2+galaxy0
2022-05,2131,34,mlst/2.19.0
2022-05,2131,57,circos_tableviewer/0.69.8+galaxy7
2022-05,2109,218,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
2022-05,2103,2,antismash/6.1.1+galaxy0
2022-05,2054,14,scanpy_read_10x/1.6.0+galaxy0
2022-05,2051,32,samtool_filter2/1.1.2
2022-05,2051,8,msstats/3.22.0.0
2022-05,2048,22,scanpy_run_tsne/1.7.2+galaxy0
2022-05,2036,269,ChangeCase/ChangeCase
2022-05,2016,47,scanpy_normalize/1.7.1+galaxy0
2022-05,2011,3,vcfflatten2/1.0.0_rc3+galaxy0
2022-05,2004,10,trinity_super_transcripts/2.9.1
2022-05,2002,29,egsea/1.10.0
2022-05,1994,47,meme_fimo/5.0.5.0
2022-05,1987,151,ggplot2_pca/3.3.5+galaxy0
2022-05,1981,42,circos_interval_to_text/0.69.8+galaxy7
2022-05,1971,25,migmap/1.0.3+galaxy2
2022-05,1961,14,prokka/1.13
2022-05,1923,170,medaka_consensus_pipeline/1.4.4+galaxy0
2022-05,1923,2,vegan_rarefaction/2.4-3
2022-05,1922,262,tab2fasta/1.1.0
2022-05,1887,4,dada2_learnErrors/1.18+galaxy0
2022-05,1850,136,mothur_make_shared/1.39.5.0
2022-05,1849,7,circos_wiggle_to_stacked/0.69.8+galaxy7
2022-05,1849,49,dada2_makeSequenceTable/1.20+galaxy0
2022-05,1846,122,mothur_trim_flows/1.39.5.0
2022-05,1814,12,busco/5.0.0+galaxy0
2022-05,1808,7,samtools_merge/1.9
2022-05,1808,33,fastq_quality_trimmer/1.0.0
2022-05,1796,23,scanpy_remove_confounders/1.7.1+galaxy0
2022-05,1747,49,scanpy_plot/1.4.4.post1+galaxy3
2022-05,1746,4,gff_filter_by_attribute/gff_filter_by_attribute
2022-05,1745,98,snpEff_databases/4.3+T.galaxy2
2022-05,1740,141,mothur_sub_sample/1.39.5.0
2022-05,1737,11,mummer_nucmer/4.0.0beta2+galaxy1
2022-05,1736,42,subtract_query1/0.1
2022-05,1734,5,macs2_bdgcmp/2.1.1.20160309.0
2022-05,1697,18,volcanoplot/0.0.3
2022-05,1685,37,mimodd_varreport/0.1.9
2022-05,1676,1,hyphy_busted/2.5.17+galaxy0
2022-05,1671,34,bedtools_coveragebed/2.30.0
2022-05,1669,49,multiqc/1.9+galaxy1
2022-05,1663,72,column_remove_by_header/0.0.1
2022-05,1654,34,bedtools_map/2.30.0.2
2022-05,1645,156,velvetg/1.2.10.1
2022-05,1645,8,presto_maskprimers/0.6.2
2022-05,1639,28,dropletutils/1.10.0+galaxy1
2022-05,1620,45,bcftools_view/1.10
2022-05,1604,1,hyphy_busted/2.5.23+galaxy0
2022-05,1597,5,mothur_chimera_uchime/1.39.5.0
2022-05,1595,23,edger/3.24.1+galaxy1
2022-05,1582,235,Show beginning1/Show beginning1
2022-05,1581,6,exomedepth/1.1.0
2022-05,1572,18,tradis_gene_insert_sites/1.4.5+galaxy2
2022-05,1555,6,picard_MarkDuplicates/2.18.2.1
2022-05,1543,85,regexColumn1/1.0.1
2022-05,1542,234,velveth/1.2.10.2
2022-05,1535,15,export2graphlan/0.20+galaxy0
2022-05,1528,6,pharmcat/1.3.1+galaxy0
2022-05,1527,43,presto_partition/0.5.4
2022-05,1526,59,circos_bundlelinks/0.69.8+galaxy7
2022-05,1520,2,presto_pairseq/0.6.2+galaxy0
2022-05,1506,164,get_flanks1/1.0.0
2022-05,1502,36,sklearn_train_test_split/1.0.8.3
2022-05,1485,15,kraken-filter/1.3.1
2022-05,1484,126,EMBOSS: transeq101/5.0.0
2022-05,1479,46,cuffquant/2.2.1.1
2022-05,1463,214,collection_element_identifiers/0.0.2
2022-05,1431,1,freebayes/0.4.1
2022-05,1420,5,raceid_clustering/3.1
2022-05,1416,26,macs2_filterdup/2.1.1.20160309.1
2022-05,1413,30,intervene_upset/0.6.5
2022-05,1407,2,search_gui/3.3.10.1
2022-05,1398,97,kraken-filter/1.2.3
2022-05,1393,234,EMBOSS: extractseq35/5.0.0
2022-05,1393,26,predict_pipeline/1.0
2022-05,1381,49,picard_NormalizeFasta/2.18.2.1
2022-05,1340,126,chembl/0.10.1+galaxy4
2022-05,1333,180,EMBOSS: etandem33/5.0.0.1
2022-05,1332,191,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
2022-05,1331,9,count_gff_features/0.2
2022-05,1327,101,mergeCols1/mergeCols1
2022-05,1315,1,hyphy_fel/2.5.9+galaxy0
2022-05,1306,3,picard_CollectGcBiasMetrics/2.18.2.1
2022-05,1291,62,multiqc/1.8+galaxy0
2022-05,1287,40,scanpy_plot/1.7.1+galaxy0
2022-05,1278,34,sklearn_svm_classifier/1.0.8.3
2022-05,1264,173,mothur_heatmap_sim/1.39.5.0
2022-05,1254,61,mothur_make_group/1.39.5.0
2022-05,1248,39,snpsift_vartype/4.3+t.galaxy0
2022-05,1247,1,hyphy_fade/2.5.14+galaxy0
2022-05,1238,142,poretools_stats/0.6.1a1.0
2022-05,1234,1,hyphy_fel/2.5.8+galaxy0
2022-05,1230,78,miniasm/0.3_r179+galaxy1
2022-05,1224,1,prokka/1.12.0
2022-05,1220,23,sam_bw_filter/1.0.0
2022-05,1212,12,raceid_filtnormconf/3.1
2022-05,1209,44,picard_BedToIntervalList/2.18.2.1
2022-05,1203,36,pycoqc/2.5.2+galaxy0
2022-05,1201,45,mothur_remove_groups/1.39.5.0
2022-05,1199,47,vcfbedintersect/1.0.0_rc3+galaxy0
2022-05,1190,87,seqtk_sample/1.2.0
2022-05,1184,3,peptide_shaker/1.16.36.3
2022-05,1183,23,flash/1.2.11.4
2022-05,1157,9,ruvseq/1.16.0+galaxy1
2022-05,1157,88,bed2gff1/bed2gff1
2022-05,1153,144,fastq_to_fasta_python/1.1.1
2022-05,1144,3,ivar_removereads/1.3.1+galaxy0
2022-05,1133,10,busco/4.1.4
2022-05,1126,28,sklearn_data_preprocess/1.0.8.3
2022-05,1116,10,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
2022-05,1112,1,anndata_export/0.7.5+galaxy0
2022-05,1104,24,snpfreqplot/1.0+galaxy3
2022-05,1104,7,EMBOSS: palindrome65/5.0.0.1
2022-05,1102,16,snpSift_vcfCheck/4.3+t.galaxy0
2022-05,1099,2,hyphy_absrel/2.5.26+galaxy0
2022-05,1098,55,gff2bed1/gff2bed1
2022-05,1098,2,hyphy_absrel/2.5.25+galaxy0
2022-05,1097,1,hyphy_busted/2.5.31+galaxy0
2022-05,1096,2,hyphy_busted/2.5.36+galaxy2
2022-05,1091,129,addName/0.2.0
2022-05,1075,145,bedtools_subtractbed/2.30.0
2022-05,1072,22,dada2_seqCounts/1.20+galaxy0
2022-05,1069,5,plant_tribes_assembly_post_processor/1.0.3.0
2022-05,1064,1,hyphy_fade/2.5.31+galaxy1
2022-05,1054,53,seqtk_trimfq/1.3.1
2022-05,1035,1,hyphy_fade/2.5.17+galaxy0
2022-05,1033,73,mothur_sffinfo/1.39.5.0
2022-05,1030,2,hyphy_absrel/2.5.29+galaxy0
2022-05,1016,10,busco/4.1.2
2022-05,1003,40,fastqc/0.64
2022-05,999,39,deeptools_plot_pca/3.3.2.0.0
2022-05,996,11,bg_find_subsequences/0.2
2022-05,994,44,gprofiler_orth/0.1.7+galaxy11
2022-05,994,1,hyphy_busted/2.5.25+galaxy0
2022-05,993,34,EMBOSS: newcpgseek58/5.0.0.1
2022-05,990,48,pca1/1.0.2
2022-05,989,14,minimap2/2.17+galaxy4
2022-05,988,7,mummerplot_wrapper/0.0.7
2022-05,986,1,hyphy_busted/2.5.8+galaxy0
2022-05,986,176,mothur_tree_shared/1.39.5.0
2022-05,984,2,hyphy_absrel/2.5.17+galaxy1
2022-05,984,82,mothur_merge_files/1.39.5.0
2022-05,980,6,hyphy_conv/2.5.36+galaxy1
2022-05,978,10,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
2022-05,963,105,EMBOSS: cusp17/5.0.0
2022-05,953,57,rbc_splitfasta/0.4.0
2022-05,946,10,scanpy_find_markers/1.7.2+galaxy0
2022-05,941,13,bedtools_links/2.30.0
2022-05,937,94,param_value_from_file/param_value_from_file
2022-05,933,9,vsearch_alignment/2.8.3.0
2022-05,930,1,hyphy_busted/2.5.7+galaxy0
2022-05,927,2,hyphy_absrel/2.5.23+galaxy0
2022-05,923,83,bandage_info/0.8.1+galaxy2
2022-05,917,4,bcftools_plugin_fill_an_ac/1.10
2022-05,908,23,dropletutils_read_10x/1.0.4+galaxy0
2022-05,905,107,addName/0.1.2
2022-05,897,106,taxonomy_krona_chart/2.6.1.1
2022-05,897,16,gprofiler_convert/0.1.7+galaxy11
2022-05,897,109,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
2022-05,896,1,hyphy_fade/2.5.7+galaxy0
2022-05,896,3,medaka_variant/1.3.2+galaxy0
2022-05,895,23,samtools_fixmate/1.13
2022-05,890,2,trimmomatic/0.36.3
2022-05,889,74,Interval2Maf1/Interval2Maf1
2022-05,880,1,hyphy_busted/2.5.9+galaxy0
2022-05,870,54,bedtools_intersectbed/2.29.0
2022-05,860,17,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
2022-05,856,37,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
2022-05,853,39,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
2022-05,852,17,heinz_visualization/0.1.1
2022-05,848,105,datamash_reverse/1.1.0
2022-05,837,2,hyphy_absrel/2.5.31+galaxy1
2022-05,823,7,pizzly/0.37.3.1
2022-05,820,39,query_tabular/3.3.0
2022-05,818,74,mothur_count_groups/1.39.5.0
2022-05,810,25,seurat/4.0.5+galaxy0
2022-05,794,55,allele_counts_1/1.3.2
2022-05,791,8,goseq/1.26.0
2022-05,790,3,get_read_pipeline/1.0
2022-05,781,1,hyphy_busted/2.5.4+galaxy0
2022-05,781,1,hyphy_fade/2.5.23+galaxy0
2022-05,776,15,limma_voom/3.48.0
2022-05,772,1,hyphy_fade/2.5.15+galaxy0
2022-05,770,103,bcftools_consensus/1.10
2022-05,768,12,trinity_contig_exn50_statistic/2.9.1
2022-05,763,18,bwameth/0.2.2+galaxy1
2022-05,758,20,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
2022-05,750,62,fastq_filter/1.0.0
2022-05,747,2,hyphy_absrel/2.5.24+galaxy0
2022-05,746,29,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
2022-05,744,5,khmer_normalize_by_median/3.0.0a3+galaxy2
2022-05,738,5,retrieve_scxa/v0.0.2+galaxy2
2022-05,730,15,mimodd_reheader/0.1.9
2022-05,725,2,hyphy_absrel/2.5.5+galaxy0
2022-05,722,2,hyphy_absrel/2.5.31+galaxy0
2022-05,713,1,rseqc_clipping_profile/2.6.4
2022-05,709,5,snippy/4.5.0
2022-05,708,14,dropletutils/1.10.0+galaxy2
2022-05,702,13,deseq2/2.11.40.6
2022-05,701,98,get_pdb/0.1.0
2022-05,697,7,iterative_map_pipeline/1.0
2022-05,697,96,lofreq_filter/2.1.3.1+galaxy1
2022-05,696,40,picard_ValidateSamFile/2.18.2.1
2022-05,695,41,bcftools_concat/1.10
2022-05,695,23,bamleftalign/1.1.0.46-0
2022-05,689,8,scanpy_run_umap/1.7.2+galaxy0
2022-05,689,1,hyphy_fade/2.5.29+galaxy0
2022-05,688,4,bcftools_cnv/1.10+galaxy1
2022-05,681,8,picard_CollectRnaSeqMetrics/2.18.2.2
2022-05,680,1,hyphy_fade/2.5.31+galaxy0
2022-05,678,22,ebi_search_rest_results/0.1.1
2022-05,677,3,picard_MergeSamFiles/1.136.0
2022-05,676,67,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
2022-05,676,2,EMBOSS: degapseq20/5.0.0
2022-05,674,6,scpipe/1.0.0+galaxy1
2022-05,670,17,sklearn_pca/1.0.8.3+galaxy0
2022-05,667,98,bamtools/2.4.0
2022-05,667,82,cshl_fasta_formatter/1.0.1
2022-05,666,1,hyphy_fade/2.5.8+galaxy0
2022-05,664,73,gfa_to_fa/0.1.2
2022-05,662,7,iqtree/2.1.2+galaxy0
2022-05,662,7,iqtree/2.1.2+galaxy1
2022-05,660,1,hyphy_fade/2.5.4+galaxy0
2022-05,660,8,goseq/1.36.0+galaxy0
2022-05,657,3,feelnc/0.1.1.1
2022-05,648,65,uniprot/0.2
2022-05,648,61,fasta2tab/1.1.0
2022-05,641,82,bedtools_closestbed/2.30.0
2022-05,640,69,tp_cat/0.1.1
2022-05,633,39,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
2022-05,626,1,hyphy_busted/2.5.5+galaxy0
2022-05,626,1,EMBOSS: prettyplot79/5.0.0.1
2022-05,623,18,bioext_bam2msa/0.19.7.0
2022-05,619,80,gmx_setup/2022+galaxy0
2022-05,618,12,scanpy_inspect/1.4.4.post1+galaxy3
2022-05,618,10,kc-align/1.0.2
2022-05,617,45,tb_variant_filter/0.3.5+galaxy2
2022-05,613,2,in_silico_complementation/1.0.0
2022-05,604,6,trimmomatic/0.32.3
2022-05,595,9,deeptools_bam_coverage/2.5.0.0
2022-05,592,30,fasta_concatenate0/0.0.1
2022-05,588,3,melt/1.4.2
2022-05,586,68,fasplit/377
2022-05,586,1,hyphy_busted/2.5.11+galaxy0
2022-05,584,3,cuffmerge/2.2.1.1
2022-05,582,79,get_pdb/0.1.0
2022-05,580,6,bedtools_tagbed/2.30.0
2022-05,580,13,limma_voom/3.48.0+galaxy1
2022-05,576,19,EMBOSS: wordcount109/5.0.0.1
2022-05,575,43,secure_hash_message_digest/secure_hash_message_digest
2022-05,568,4,khmer_abundance_distribution_single/3.0.0a3+galaxy2
2022-05,566,6,samtools_fastx/1.9+galaxy1
2022-05,563,1,rseqc_read_duplication/2.6.4
2022-05,555,99,rapidnj/2.3.2
2022-05,553,2,transit_hmm/3.0.2+galaxy1
2022-05,552,14,masigpro/1.49.3.1+galaxy1
2022-05,551,16,bio_hansel/2.6.1+galaxy0
2022-05,551,64,prepare_box/2021.03.5+galaxy0
2022-05,549,1,hyphy_fade/2.5.5+galaxy0
2022-05,549,48,histogram_rpy/1.0.4
2022-05,544,58,XY_Plot_1/1.0.2
2022-05,544,11,dada2_plotComplexity/1.20+galaxy0
2022-05,543,1,hyphy_fade/2.5.25+galaxy0
2022-05,540,6,raceid_clustering/0.2.3+galaxy0
2022-05,532,76,EMBOSS: pepstats71/5.0.0
2022-05,532,1,hyphy_fade/2.5.24+galaxy0
2022-05,530,4,gops_cluster_1/1.0.0
2022-05,527,44,prepare_receptor/1.5.7+galaxy0
2022-05,525,25,EMBOSS: revseq82/5.0.0
2022-05,523,4,rseqc_read_hexamer/2.6.4
2022-05,523,1,hyphy_fel/2.5.12+galaxy0
2022-05,521,4,bcftools_plugin_setgt/1.10
2022-05,517,24,dropletutils/1.2.1+galaxy6
2022-05,515,25,samtools_rmdup/2.0
2022-05,512,14,bed_to_protein_map/0.2.0
2022-05,510,35,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
2022-05,505,13,gfastats/1.2.1+galaxy0
2022-05,501,60,abricate_summary/1.0.1
2022-05,496,5,bcftools_plugin_missing2ref/1.10
2022-05,496,1,alevin/1.5.1+galaxy0
2022-05,496,48,Paste1/Paste1
2022-05,494,63,cshl_fastq_quality_boxplot/1.0.1
2022-05,494,3,medaka_variant/1.0.3+galaxy6
2022-05,493,3,meme_psp_gen/5.0.5.0
2022-05,488,1,medaka_variant_pipeline/1.0.3+galaxy1
2022-05,487,4,ml_visualization_ex/1.0.8.3
2022-05,485,13,fastq_dump/2.9.1.3
2022-05,481,1,hyphy_fade/2.5.12+galaxy0
2022-05,481,21,bedtools_bedpetobam/2.30.0
2022-05,479,1,hyphy_fel/2.5.11+galaxy0
2022-05,474,1,hyphy_fel/2.5.7+galaxy0
2022-05,468,20,pygenomeTracks/3.5
2022-05,465,1,trinotate/3.2.1
2022-05,465,67,bedtools_slopbed/2.30.0
2022-05,461,3,bwa_mem/0.7.12.1
2022-05,454,1,vcfdistance/1.0.0_rc3+galaxy0
2022-05,452,61,EMBOSS: splitter92/5.0.0.1
2022-05,450,8,anndata_ops/1.7.2+galaxy0
2022-05,449,40,bedtools_bedtoigv/2.30.0
2022-05,447,24,mothur_reverse_seqs/1.39.5.0
2022-05,444,1,hyphy_busted/2.5.26+galaxy0
2022-05,442,52,bedtools_sortbed/2.27.1
2022-05,442,63,EMBOSS: patmatdb67/5.0.0
2022-05,441,1,hyphy_fel/2.5.26+galaxy0
2022-05,441,1,hyphy_fel/2.5.17+galaxy0
2022-05,440,33,crossmap_wig/0.5.2+galaxy0
2022-05,438,8,rseqc_read_quality/2.6.4
2022-05,436,8,scanpy_filter_cells/1.7.2+galaxy0
2022-05,435,1,hyphy_fade/2.5.11+galaxy0
2022-05,434,1,picard_RevertSam/2.18.2.1
2022-05,432,1,hyphy_fade/2.5.26+galaxy0
2022-05,432,1,hyphy_absrel/2.5.11+galaxy0
2022-05,428,18,qualimap_counts/2.2.2d
2022-05,428,48,EMBOSS: needle56/5.0.0.1
2022-05,427,15,ncbi_makeblastdb/0.3.3
2022-05,427,6,bamtools_split/2.4.0
2022-05,426,10,pangolin/3.1.4+galaxy0
2022-05,420,44,bg_diamond_makedb/2.0.8
2022-05,420,6,gatk4_mutect2/4.1.7.0+galaxy02
2022-05,419,50,poretools_events/0.6.1a1.1
2022-05,415,2,picard_QualityScoreDistribution/2.18.2.1
2022-05,414,20,hyphy_relax/2.5.36+galaxy1
2022-05,412,4,scanpy_find_variable_genes/1.7.2+galaxy0
2022-05,409,6,ivar_trim/1.3.1+galaxy0
2022-05,409,13,sklearn_numeric_clustering/1.0.8.3
2022-05,408,50,Heatmap/2.2.2
2022-05,408,18,hicexplorer_hicplottads/2.1.4.0
2022-05,408,5,fastqc/0.67
2022-05,404,19,bedtools_makewindowsbed/2.30.0
2022-05,404,1,hyphy_fel/2.5.23+galaxy0
2022-05,404,32,gffcompare_to_bed/0.2.1
2022-05,404,9,snpEff_get_chr_names/4.3+T.galaxy2
2022-05,403,25,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
2022-05,403,1,hyphy_fel/2.5.4+galaxy0
2022-05,403,26,snap_training/2013_11_29+galaxy1
2022-05,402,13,scanpy_filter/1.4.4.post1+galaxy3
2022-05,401,48,mothur_summary_single/1.39.5.2
2022-05,400,40,tradis_essentiality/1.4.5+galaxy2
2022-05,400,1,hyphy_absrel/2.5.7+galaxy0
2022-05,399,1,hyphy_fel/2.5.25+galaxy0
2022-05,397,3,scanpy_normalise_data/1.7.2+galaxy0
2022-05,396,15,mothur_get_oturep/1.39.5.0
2022-05,395,1,hyphy_fel/2.5.31+galaxy1
2022-05,393,54,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
2022-05,392,7,macs2_predictd/2.1.1.20160309.0
2022-05,390,31,scikit_bio_diversity_beta_diversity/0.4.2.0
2022-05,388,3,dada2_assignTaxonomyAddspecies/1.18+galaxy0
2022-05,388,3,scanpy_compute_graph/1.7.2+galaxy1
2022-05,387,57,seqtk_seq/1.3.3
2022-05,384,3,bcftools_plugin_impute_info/1.10
2022-05,384,1,hyphy_fade/2.5.9+galaxy0
2022-05,382,8,flanking_features_1/4.0.1
2022-05,377,54,send_to_cloud/send_to_cloud
2022-05,377,15,table_annovar/0.2
2022-05,374,55,krona-text/1
2022-05,373,37,tp_uniq_tool/1.1.1
2022-05,373,9,scanpy_find_cluster/1.7.2+galaxy0
2022-05,369,8,pangolin/3.1.11+galaxy0
2022-05,369,12,jbrowse/1.16.8+galaxy1
2022-05,368,10,deeptools_plot_heatmap/3.3.0.0.1
2022-05,368,10,raceid_filtnormconf/0.2.3+galaxy0
2022-05,365,36,mothur_degap_seqs/1.39.5.0
2022-05,364,51,EMBOSS: union105/5.0.0
2022-05,363,25,jbrowse/1.16.1+galaxy0
2022-05,363,46,mothur_get_groups/1.39.5.0
2022-05,360,1,hyphy_fel/2.5.14+galaxy0
2022-05,360,5,dada2_dada/1.18+galaxy0
2022-05,360,4,bedtools_nucbed/2.30.0
2022-05,360,13,gprofiler_snpense/0.1.7+galaxy11
2022-05,358,1,hyphy_cfel/2.5.31+galaxy0
2022-05,357,39,Add_a_column1/1.2.0
2022-05,356,1,hyphy_absrel/2.5.15+galaxy0
2022-05,356,25,rseqc_geneBody_coverage2/2.6.4.1
2022-05,353,51,mothur_venn/1.39.5.0
2022-05,349,39,vcf2tsv/0.0.3
2022-05,349,24,bedtools_annotatebed/2.30.0
2022-05,348,11,mummer_show_coords/4.0.0beta2+galaxy1
2022-05,348,24,ggplot2_histogram/3.3.5+galaxy0
2022-05,347,22,varscan_somatic/2.4.3.5
2022-05,343,26,umi_tools_count/1.1.2+galaxy2
2022-05,342,1,hyphy_fel/2.5.15+galaxy0
2022-05,342,1,keras_train_and_eval/1.0.8.3
2022-05,341,41,gmx_solvate/2022+galaxy0
2022-05,340,42,bedtools_shufflebed/2.30.0
2022-05,340,18,bcftools_convert_to_vcf/1.10
2022-05,340,1,hyphy_absrel/2.5.12+galaxy0
2022-05,339,7,basil/1.2.0
2022-05,338,1,hyphy_fubar/2.5.31+galaxy0
2022-05,337,1,hyphy_fel/2.5.31+galaxy0
2022-05,337,10,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
2022-05,335,2,samtools_sort/2.0.1
2022-05,335,1,hyphy_fel/2.5.5+galaxy0
2022-05,332,7,dada2_filterAndTrim/1.18+galaxy0
2022-05,331,1,hyphy_fel/2.5.24+galaxy0
2022-05,330,37,export_remote/export_remote
2022-05,330,31,vsearch_clustering/2.8.3.0
2022-05,330,24,gmx_merge_topology_files/3.4.3+galaxy0
2022-05,327,7,dada2_plotQualityProfile/1.18+galaxy0
2022-05,326,15,dropletutils/1.2.1+2
2022-05,325,8,pangolin/3.0.3+galaxy0
2022-05,325,43,cshl_fastx_nucleotides_distribution/1.0.1
2022-05,319,1,hyphy_fel/2.5.29+galaxy0
2022-05,312,41,gmx_editconf/2022+galaxy0
2022-05,311,1,hyphy_fubar/2.5.31+galaxy1
2022-05,310,8,idba_ud/1.1.3+galaxy1
2022-05,309,11,fasterq_dump/2.10.4
2022-05,306,36,bg_column_arrange_by_header/0.2
2022-05,306,3,EMBOSS: cpgplot15/5.0.0
2022-05,304,14,snpfreqplot/1.0+galaxy0
2022-05,304,34,Summary_Statistics1/Summary_Statistics1
2022-05,303,23,kraken2/2.0.8_beta+galaxy0
2022-05,302,8,bedtools_maskfastabed/2.30.0
2022-05,302,12,abricate_list/1.0.1
2022-05,297,1,hyphy_absrel/2.5.8+galaxy0
2022-05,296,17,samtools_calmd/2.0.1
2022-05,295,35,scatterplot_rpy/1.0.3
2022-05,295,7,snpfreqplot/1.0+galaxy1
2022-05,295,1,hyphy_absrel/2.5.4+galaxy0
2022-05,293,9,lofreq_alnqual/2.1.5+galaxy0
2022-05,293,1,alleyoop/0.4.3+galaxy1
2022-05,292,41,hgv_david/hgv_david
2022-05,292,13,charts/1.0.1
2022-05,291,12,pygenomeTracks/3.2.1
2022-05,289,24,wormbase/wormbase
2022-05,289,22,circos_aln_to_links/0.69.8+galaxy7
2022-05,288,5,EMBOSS: fuzznuc37/5.0.3
2022-05,286,8,snpfreqplot/1.0+galaxy2
2022-05,285,5,gatk4_mutect2/4.1.7.0+galaxy0
2022-05,284,26,bedtools_windowbed/2.30.0
2022-05,283,18,edger/3.34.0+galaxy1
2022-05,279,6,dada2_filterAndTrim/1.16+galaxy0
2022-05,278,8,tp_split_on_column/0.2
2022-05,276,6,dada2_plotComplexity/1.18+galaxy0
2022-05,272,3,dexseq/1.24.0.0
2022-05,272,6,dada2_plotQualityProfile/1.16+galaxy0
2022-05,271,6,gatk4_mutect2/4.1.4.0+galaxy2
2022-05,270,25,filtlong/0.2.0
2022-05,270,9,xmfa2gff3/2015_02_13.1
2022-05,268,3,khmer_normalize_by_median/3.0.0a3+galaxy1
2022-05,267,28,bedtools_bed12tobed6/2.30.0
2022-05,266,18,gops_basecoverage_1/1.0.0
2022-05,266,7,annotatemyids/3.7.0+galaxy1
2022-05,264,6,dada2_plotComplexity/1.16+galaxy0
2022-05,263,16,mimodd_rebase/0.1.9
2022-05,259,21,quast/5.0.2+galaxy1
2022-05,257,13,Extract_features1/Extract_features1
2022-05,256,23,gff_to_prot/3.0.2+galaxy0
2022-05,254,42,EMBOSS: seqret84/5.0.0
2022-05,253,15,crossmap_bed/0.5.2+galaxy0
2022-05,253,27,sqlite_to_tabular/3.2.0
