,tool_id,month_year,avg_cpu_time,tool_name,tool_version
1287, toolshed.g2.bx.psu.edu/repos/iuc/mothur_list_seqs/mothur_list_seqs/1.39.5.0                                                            , 2021-05 ,         52850894452.66666666666667,mothur_list_seqs,1.39.5.0                                                            
1288, toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1                                                         , 2021-05 ,         52354776965.75000000000000,samtools_idxstats,2.0.1                                                         
1289, createInterval                                                                                                                         , 2021-05 ,         52049248682.75862068965517, createInterval                                                                                                                         , createInterval                                                                                                                         
1290, toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/0.0.2                                                                   , 2021-05 ,         50919598224.00000000000000,bamFilter,0.0.2                                                                   
1291, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_text_file_with_recurring_lines/1.1.0                                         , 2021-05 ,         50657097769.33333333333333,tp_text_file_with_recurring_lines,1.1.0                                         
1292, toolshed.g2.bx.psu.edu/repos/iuc/intermine_galaxy_exchange/galaxy_intermine_exchange/0.0.1                                             , 2021-05 ,         50459748160.00000000000000,galaxy_intermine_exchange,0.0.1                                             
1293, toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_shared/mothur_summary_shared/1.39.5.0                                                  , 2021-05 ,         50094322232.00000000000000,mothur_summary_shared,1.39.5.0                                                  
1294, toolshed.g2.bx.psu.edu/repos/iuc/mothur_unifrac_unweighted/mothur_unifrac_unweighted/1.39.5.0                                          , 2021-05 ,         49786359413.66666666666667,mothur_unifrac_unweighted,1.39.5.0                                          
1295, toolshed.g2.bx.psu.edu/repos/iuc/biotradis/tradis_gene_insert_sites/1.4.5+galaxy2                                                      , 2021-05 ,         49355780672.00000000000000,tradis_gene_insert_sites,1.4.5+galaxy2                                                      
1296, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: plotorf76/5.0.0                                                                  , 2021-05 ,         48983461361.50000000000000,EMBOSS: plotorf76,5.0.0                                                                  
1297, toolshed.g2.bx.psu.edu/repos/iuc/mothur_parsimony/mothur_parsimony/1.39.5.0                                                            , 2021-05 ,         48868584642.44444444444444,mothur_parsimony,1.39.5.0                                                            
1298, toolshed.g2.bx.psu.edu/repos/iuc/mothur_homova/mothur_homova/1.39.5.0                                                                  , 2021-05 ,         48088657224.00000000000000,mothur_homova,1.39.5.0                                                                  
1299, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0.1                                                               , 2021-05 ,         47778498680.00000000000000,EMBOSS: antigenic1,5.0.0.1                                                               
1300, toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.39.5.0                                                        , 2021-05 ,         46525948908.50144092219020,mothur_tree_shared,1.39.5.0                                                        
